SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Townhouse,7 Arborwood Dr,Burlington,MA,01803,541500,2,3.0,,1308,,1987,,414,,,,,http://www.redfin.com/MA/Burlington/7-Arborwood-Dr-01803/home/8467799,,,N,Y,42.5026776,-71.1711133
PAST SALE,January-27-2017,Townhouse,51 Arborwood Dr,Burlington,MA,01803,504900,2,2.25,Burlington,1785,,1987,342,283,403,Sold,,,http://www.redfin.com/MA/Burlington/51-Arborwood-Dr-01803/home/8468005,NEREN,4607202,N,Y,42.5035502,-71.1713011
PAST SALE,,Townhouse,3 Greystone Ct,Burlington,MA,01803,412016,2,2.5,,1353,,1987,,305,,,,,http://www.redfin.com/MA/Burlington/3-Greystone-Ct-01803/home/11377015,,,N,Y,42.5061759,-71.1712296
PAST SALE,April-19-2017,Townhouse,33 Knollwood Ct #33,Burlington,MA,01803,490000,2,2.5,Burlington,2000,,1987,260,245,418,Sold,,,http://www.redfin.com/MA/Burlington/33-Knollwood-Ct-01803/unit-33/home/110298118,MLS PIN,72084362,N,Y,42.5048435,-71.1739119
PAST SALE,December-10-2010,Townhouse,5 Knollwood Ct #5,Burlington,MA,01803,373500,2,2.5,Burlington,1353,1393920,1987,2582,276,337,Sold,,,http://www.redfin.com/MA/Burlington/5-Knollwood-Ct-01803/unit-5/home/113230029,MLS PIN,71134350,N,Y,42.5049769,-71.1718481
PAST SALE,October-30-2009,Single Family Residential,3 Winter St,Woburn,MA,01801,342500,3,2.0,Woburn,1600,19389,1920,2988,214,,Sold,,,http://www.redfin.com/MA/Woburn/3-Winter-St-01801/home/11696619,MLS PIN,70968014,N,Y,42.5097024,-71.1696191
PAST SALE,,Single Family Residential,18 Winter St,Burlington,MA,01803,267900,3,1.0,,924,30800,1959,,290,,,,,http://www.redfin.com/MA/Burlington/18-Winter-St-01803/home/8454720,,,N,Y,42.5091274,-71.1706692
PAST SALE,,Condo/Co-op,59 Center St Unit 114,Burlington,MA,01803,204900,2,2.0,,996,,2006,,206,,,,,http://www.redfin.com/MA/Burlington/59-Center-St-01803/unit-114/home/12388514,,,N,Y,42.5046988,-71.1913566
PAST SALE,,Single Family Residential,21 Sunset Dr,Burlington,MA,01803,780000,4,3.5,,2912,20200,2013,,268,,,,,http://www.redfin.com/MA/Burlington/21-Sunset-Dr-01803/home/8463792,,,N,Y,42.4928358,-71.1998612
PAST SALE,June-17-2013,Single Family Residential,7 EDGEMONT Ave,Burlington,MA,01803,403000,5,3.0,Burlington,3085,11000,1945,1662,131,,Sold,,,http://www.redfin.com/MA/Burlington/7-Edgemont-Ave-01803/home/8452146,MLS PIN,71505099,N,Y,42.5075987,-71.2010921
