SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-31-1995,Single Family Residential,90 EDGEMOOR Ave,Wellesley,MA,,260000,4,1.5,Wellesley,,11406,1984,8162,,,Sold,,,http://www.redfin.com/MA/Wellesley/90-Edgemoor-Ave-02482/home/9000918,MLS PIN,50272066,N,Y,42.3110225,-71.3288817
PAST SALE,June-30-2009,Single Family Residential,129 Manor Ave,Wellesley,MA,02482,532000,3,2.0,Wellesley,1260,10800,1950,3110,422,,Sold,,,http://www.redfin.com/MA/Wellesley/129-Manor-Ave-02482/home/11831783,MLS PIN,70893066,N,Y,42.313049,-71.3288576
PAST SALE,July-31-2015,Single Family Residential,111 Overbrook Dr,Wellesley,MA,02482,1146615,4,2.5,Overbrook,2405,10005,1996,888,477,,Sold,,,http://www.redfin.com/MA/Wellesley/111-Overbrook-Dr-02482/home/9001209,MLS PIN,71811861,N,Y,42.311778,-71.3279677
PAST SALE,,Single Family Residential,14 Redwing Rd,Wellesley,MA,02481,250000,3,1.5,,1350,10215,1955,,185,,,,,http://www.redfin.com/MA/Wellesley/14-Redwing-Rd-02481/home/8964562,,,N,Y,42.3177549,-71.2495824
PAST SALE,October-30-2009,Single Family Residential,24 Hunnewell,Wellesley,MA,02481,1230000,5,5.5,Wellesley Estates,4690,15972,2005,2988,262,,Sold,,,http://www.redfin.com/MA/Wellesley/24-Hunnewell-St-02481/home/11498991,MLS PIN,70965604,N,Y,42.3099414,-71.2448117
PAST SALE,October-5-2007,Single Family Residential,14 Hunnewell Street-Lot 8,Wellesley,MA,02481,1253415,4,3.5,Wellesley Estates,3524,15000,2007,3744,356,,Sold,,,http://www.redfin.com/MA/Wellesley/14-Hunnewell-St-02481/home/9001959,MLS PIN,70467455,N,Y,42.3105635,-71.2448024
PAST SALE,August-15-2011,Single Family Residential,41 Hunnewell St,Wellesley,MA,02481,600000,3,2.5,Wellesley,2067,31060,1933,2334,290,,Sold,,,http://www.redfin.com/MA/Wellesley/41-Hunnewell-St-02481/home/8964060,MLS PIN,71249888,N,Y,42.3090329,-71.2458588
PAST SALE,July-6-2001,Single Family Residential,44 MCLEAN St,Wellesley,MA,02481,516000,4,3.0,Wellesley,2362,11212,1948,6026,218,,Sold,,,http://www.redfin.com/MA/Wellesley/44-McLean-St-02481/home/8963385,MLS PIN,30494650,N,Y,42.3130291,-71.2419208
PAST SALE,February-28-2006,Single Family Residential,24. Burke Ln,Wellesley,MA,02481,579000,3,2.0,Wellesley Hills,1450,10100,1900,4328,399,,Sold,,,http://www.redfin.com/MA/Wellesley/24-Burke-Ln-02481/home/8963433,MLS PIN,70314581,N,Y,42.3140065,-71.243959
PAST SALE,June-30-2011,Single Family Residential,10 Oriole Rd,Wellesley,MA,02481,529000,3,3.0,Wellesley,1242,10145,1955,2380,426,,Sold,,,http://www.redfin.com/MA/Wellesley/10-Oriole-Rd-02481/home/8964642,MLS PIN,71150128,N,Y,42.3181282,-71.2511579
