SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-17-2007,Single Family Residential,65 COCHITUATE Rd,Wayland,MA,01778,564000,4,2.5,Wayland,2220,16117,1905,3762,254,,Sold,,,http://www.redfin.com/MA/Wayland/65-Cochituate-Rd-01778/home/11686414,MLS PIN,70592522,N,Y,42.3598038,-71.3586971
PAST SALE,,Single Family Residential,1 Winthrop Ter,Wayland,MA,01778,739000,4,3.5,,3100,21780,1939,,238,,,,,http://www.redfin.com/MA/Wayland/1-Winthrop-Ter-01778/home/11686625,,,N,Y,42.3612252,-71.3573627
PAST SALE,,Single Family Residential,7 Winthrop Rd,Wayland,MA,01778,545000,6,3.5,,3120,15000,1895,,175,,,,,http://www.redfin.com/MA/Wayland/7-Winthrop-Rd-01778/home/11686627,,,N,Y,42.3611401,-71.3578064
PAST SALE,,Townhouse,25 Hastings Way,Wayland,MA,01778,663000,2,2.5,,2498,,2011,,265,,,,,http://www.redfin.com/MA/Wayland/25-Hastings-Way-01778/home/35654193,,,N,Y,42.3653154,-71.3649287
PAST SALE,December-14-2011,Townhouse,16 Hastings Way Unit 12-a,Wayland,MA,01778,609900,2,2.5,Wayland,2200,,2011,2213,277,359,Sold,,,http://www.redfin.com/MA/Wayland/16-Hastings-Way-01778/unit-12-A/home/39604992,MLS PIN,71198894,N,Y,42.3659253,-71.3643914
PAST SALE,November-16-2011,Townhouse,12 Hastings Way Unit 10-b,Wayland,MA,01778,556458,2,2.5,Wayland,2237,,2011,2241,249,327,Sold,,,http://www.redfin.com/MA/Wayland/12-Hastings-Way-01778/unit-10-B/home/39605005,MLS PIN,71198897,N,Y,42.3662408,-71.3646703
PAST SALE,June-6-2012,Townhouse,8 Hastings Way Unit 8-a,Wayland,MA,01778,609900,2,2.5,Wayland,2000,,2011,2038,305,359,Sold,,,http://www.redfin.com/MA/Wayland/8-Hastings-Way-01778/unit-8-A/home/40225534,MLS PIN,71313011,N,Y,42.3664433,-71.3648311
PAST SALE,,Condo/Co-op,12 Hastings Way,Wayland,MA,01778,630000,2,2.5,,2498,,2011,,252,,,,,http://www.redfin.com/MA/Wayland/12-Hastings-Way-01778/home/40329508,,,N,Y,42.3662408,-71.3646703
PAST SALE,June-30-2011,Townhouse,31 Hastings Way #31,Wayland,MA,01778,539900,2,2.5,Wayland,2237,,2010,2380,241,327,Sold,,,http://www.redfin.com/MA/Wayland/31-Hastings-Way-01778/unit-31/home/77466506,MLS PIN,71169042,N,Y,42.3658093,-71.3655557
PAST SALE,August-12-2011,Townhouse,32 Hastings Way #32,Wayland,MA,01778,659900,2,2.5,Wayland,2544,,2010,2337,259,395,Sold,,,http://www.redfin.com/MA/Wayland/32-Hastings-Way-01778/unit-32/home/77510362,MLS PIN,71117943,N,Y,42.3659373,-71.3651122
PAST SALE,June-30-2014,Townhouse,12 Hastings Way #12,Wayland,MA,01778,630000,2,2.5,Wayland,2498,,2011,1284,252,493,Sold,,,http://www.redfin.com/MA/Wayland/12-Hastings-Way-01778/unit-12/home/77522778,MLS PIN,71620910,N,Y,42.3662408,-71.3646703
PAST SALE,June-29-2015,Townhouse,21 Lillian #26,Wayland,MA,01778,700000,2,2.5,Wayland,2490,,2015,920,281,395,Sold,,,http://www.redfin.com/MA/Wayland/21-Lillian-Way-01778/unit-26/home/64764135,MLS PIN,71793908,N,Y,42.3654174,-71.3702179
PAST SALE,August-2-1999,Single Family Residential,12 MICHAEL Rd,Wayland,MA,01778,422000,3,2.5,Wayland,2174,33244,1992,6730,194,,Sold,,,http://www.redfin.com/MA/Wayland/12-Michael-Rd-01778/home/11686043,MLS PIN,30317590,N,Y,42.3649782,-71.3519302
PAST SALE,,Townhouse,18 River Rock Way,Wayland,MA,01778,679950,2,3.5,,3561,,2011,,191,,,,,http://www.redfin.com/MA/Wayland/18-River-Rock-Way-01778/home/40183194,,,N,Y,42.3667126,-71.3670957
PAST SALE,March-31-2011,Single Family Residential,39 Old Sudbury Rd,Wayland,MA,01778,309000,4,1.5,Bow Road Historic District,1560,17860,1906,2471,198,,Sold,,,http://www.redfin.com/MA/Wayland/39-Old-Sudbury-Rd-01778/home/11685429,MLS PIN,70953253,N,Y,42.3684294,-71.3666356
PAST SALE,,Townhouse,22 Lillian Way,Wayland,MA,01778,954510,2,3.5,,2565,,2014,,372,,,,,http://www.redfin.com/MA/Wayland/22-Lillian-Way-01778/home/79142075,,,N,Y,42.3657315,-71.3708057
PAST SALE,,Condo/Co-op,37 Lillian Way #8,Wayland,MA,01778,850000,2,2.5,,2534,,2014,,335,,,,,http://www.redfin.com/MA/Wayland/37-Lillian-Way-01778/unit-8/home/70104633,,,N,Y,42.365547,-71.3691602
PAST SALE,,Townhouse,30 Lillian Way,Wayland,MA,01778,915560,2,2.5,,2534,,2014,,361,,,,,http://www.redfin.com/MA/Wayland/30-Lillian-Way-01778/home/102402138,,,N,Y,42.3659013,-71.3699799
PAST SALE,,Townhouse,34 Lillian Way,Wayland,MA,01778,912500,2,3.5,,2534,,2014,,360,,,,,http://www.redfin.com/MA/Wayland/34-Lillian-Way-01778/home/102402140,,,N,Y,42.365946,-71.3696085
PAST SALE,October-11-2001,Single Family Residential,50 FORTY ACRES Dr,Wayland,MA,01778,900000,4,2.5,Wayland,3000,47828,1966,5929,300,,Sold,,,http://www.redfin.com/MA/Wayland/50-Forty-Acres-Dr-01778/home/11686517,MLS PIN,30510770,N,Y,42.3550572,-71.3511532
PAST SALE,,Single Family Residential,20 Holiday Rd,Wayland,MA,01778,281000,3,3.5,,1666,182404,1963,,169,,,,,http://www.redfin.com/MA/Wayland/20-Holiday-Rd-01778/home/11695303,,,N,Y,42.3718282,-71.3631749
PAST SALE,April-30-2009,Single Family Residential,17 Winthrop Rd,Wayland,MA,01778,690500,5,2.0,Wayland,2785,30492,1959,3171,248,,Sold,,,http://www.redfin.com/MA/Wayland/17-Winthrop-Rd-01778/home/11685568,MLS PIN,70832198,N,Y,42.3628031,-71.3575301
PAST SALE,June-15-2011,Single Family Residential,14 COUNTRY Cors,Wayland,MA,01778,865000,4,2.5,Woodridge area,3239,46174,,2395,267,,Sold,,,http://www.redfin.com/MA/Wayland/103-Cochituate-Rd-01778/home/113216402,MLS PIN,71206841,N,Y,42.3546518,-71.3586067
PAST SALE,June-6-2016,Townhouse,36 Lillian #7,Wayland,MA,01778,829900,2,2.5,Wayland,2490,,2015,577,333,395,Sold,,,http://www.redfin.com/MA/Wayland/36-Lillian-Way-01778/unit-7/home/113229006,MLS PIN,71920179,N,Y,42.36597,-71.3694211
PAST SALE,September-18-2015,Townhouse,14 Lillian #29,Wayland,MA,01778,953000,2,2.5,Wayland,2490,,2015,839,383,395,Sold,,,http://www.redfin.com/MA/Wayland/14-Lillian-Way-01778/unit-29/home/113230009,MLS PIN,71815542,N,Y,42.3650093,-71.3709932
PAST SALE,June-18-2015,Townhouse,6 Lillian #37,Wayland,MA,01778,883233,2,2.5,Wayland,2490,,2014,931,355,395,Sold,,,http://www.redfin.com/MA/Wayland/6-Lillian-Way-01778/unit-37/home/113234282,MLS PIN,71729248,N,Y,42.3644857,-71.3706078
PAST SALE,,Townhouse,6 Old County Rd Unit 28,Sudbury,MA,01776,179170,2,2.5,,2246,,2010,,80,,,,,http://www.redfin.com/MA/Sudbury/6-Old-County-Rd-01776/unit-28/home/40324181,,,N,Y,42.3655011,-71.3902833
PAST SALE,,Townhouse,6 Old County Rd Unit 34,Sudbury,MA,01776,172000,2,2.5,,1436,,2010,,120,,,,,http://www.redfin.com/MA/Sudbury/6-Old-County-Rd-01776/unit-34/home/40324175,,,N,Y,42.3655011,-71.3902833
PAST SALE,March-16-2011,Townhouse,6 - Unit 7 Old County Rd #7,Sudbury,MA,01776,539900,2,3.5,South Sudbury,2950,,2010,2486,183,300,Sold,,,http://www.redfin.com/MA/Sudbury/6-Old-County-Rd-01776/unit-7/home/26844443,MLS PIN,71167730,N,Y,42.3655011,-71.3902833
PAST SALE,,Townhouse,6 Old County Rd Unit 11,Sudbury,MA,01776,172000,2,2.5,,2176,,2009,,79,,,,,http://www.redfin.com/MA/Sudbury/6-Old-County-Rd-01776/unit-11/home/28465959,,,N,Y,42.3655011,-71.3902833
PAST SALE,June-11-2001,Single Family Residential,25 LINCOLN RD/RIVER Rdg,Sudbury,MA,01776,587500,4,3.5,Sudbury,2900,87120,1978,6051,203,,Sold,,,http://www.redfin.com/MA/Sudbury/25-River-Rd-01776/home/130597131,MLS PIN,30457374,N,Y,42.3697678,-71.3875475
PAST SALE,September-22-2011,Townhouse,6- Unit 30 Old County Rd #30,Sudbury,MA,01776,619900,3,2.5,South Sudbury,2650,,2011,2296,234,300,Sold,,,http://www.redfin.com/MA/Sudbury/6-Old-County-Rd-01776/unit-30/home/45405461,MLS PIN,71244710,N,Y,42.3655011,-71.3902833
PAST SALE,May-27-2010,Townhouse,6 Old County Rd #5,Sudbury,MA,01776,538090,2,2.5,South Sudbury,2950,,2009,2779,182,300,Sold,,,http://www.redfin.com/MA/Sudbury/6-Old-County-Rd-01776/unit-5/home/21908416,MLS PIN,70971349,N,Y,42.3655011,-71.3902833
PAST SALE,July-10-1997,Vacant Land,"6 OLD COUNTY ROAD, Lot 6",Lincoln,MA,,200000,,,Lincoln,,71266,,7483,,,Sold,,,http://www.redfin.com/MA/Sudbury/6-Old-County-Rd-01776/unit-6/home/139886308,MLS PIN,50342165,N,Y,42.3655011,-71.3902833
PAST SALE,June-18-1999,Single Family Residential,258 PELHAM ISLAND Rd,Wayland,MA,01778,390000,3,2.5,Wayland,1842,65340,1968,6775,212,,Sold,,,http://www.redfin.com/MA/Wayland/258-Pelham-Island-Rd-01778/home/11686342,MLS PIN,30294031,N,Y,42.3542281,-71.3879406
PAST SALE,December-7-2009,Townhouse,6 Old County Rd #12,Sudbury,MA,01776,655000,2,2.5,Sudbury,3380,,2008,2950,194,300,Sold,,,http://www.redfin.com/MA/Sudbury/6-Old-County-Rd-01776/unit-12/home/21708419,MLS PIN,70952974,N,Y,42.3655011,-71.3902833
PAST SALE,August-1-2011,Townhouse,6- Unit 19 Old County Rd #19,Sudbury,MA,01776,656800,2,2.5,South Sudbury,2650,,2011,2348,248,300,Sold,,,http://www.redfin.com/MA/Sudbury/6-Old-County-Rd-01776/unit-19/home/45405456,MLS PIN,71195377,N,Y,42.3655011,-71.3902833
PAST SALE,,Single Family Residential,39 Williams Rd,Wayland,MA,01778,250000,5,4.5,,4758,60436,1996,,53,,,,,http://www.redfin.com/MA/Wayland/39-Williams-Rd-01778/home/11438446,,,N,Y,42.4097827,-71.3644685
PAST SALE,,Single Family Residential,156 Oxbow Rd,Wayland,MA,01778,315000,5,3.5,,4160,61742,2004,,76,,,,,http://www.redfin.com/MA/Wayland/156-Oxbow-Rd-01778/home/11682646,,,N,Y,42.4042554,-71.3652559
PAST SALE,June-3-2014,Single Family Residential,1 Kelley Ln,Wayland,MA,01778,1141000,4,3.0,North Wayland,3811,56891,1994,1311,299,,Sold,,,http://www.redfin.com/MA/Wayland/1-Kelley-Ln-01778/home/11682528,MLS PIN,71637008,N,Y,42.410306,-71.36208
