SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Townhouse,124 Chestnut Cir,Lincoln,MA,01773,390000,3,2.5,,2604,,1974,,150,,,,,http://www.redfin.com/MA/Lincoln/124-Chestnut-Cir-01773/home/11605618,,,N,Y,42.4109132,-71.3574898
PAST SALE,November-25-1997,Condo/Co-op,"115 CHESTNUT Cir Unit 115,115",Lincoln,MA,,290000,3,2.0,Lincoln,1800,,1976,7345,161,341,Sold,,,http://www.redfin.com/MA/Lincoln/115-Chestnut-Cir-01773/unit-115-115/home/136843668,MLS PIN,50484401,N,Y,42.4105247,-71.3573772
PAST SALE,November-1-2000,Condo/Co-op,221 ASPEN Cir #221,Lincoln,MA,01773,482500,3,2.0,Lincoln,2254,,1977,6273,214,423,Sold,,,http://www.redfin.com/MA/Lincoln/221-Aspen-Cir-01773/unit-221/home/137822798,MLS PIN,30428708,N,Y,42.4110981,-71.3553382
PAST SALE,June-18-2010,Townhouse,113 Chestnut Cir #113,Lincoln,MA,01773,432000,3,2.5,Lincoln,1876,,1974,2757,230,524,Sold,,,http://www.redfin.com/MA/Lincoln/113-Chestnut-Cir-01773/unit-113/home/77508509,MLS PIN,71051347,N,Y,42.4105103,-71.3575798
PAST SALE,,Single Family Residential,1 Pine Ridge Rd,Lincoln,MA,01773,285000,3,3.5,,4654,81438,1955,,61,,,,,http://www.redfin.com/MA/Lincoln/1-Pine-Ridge-Rd-01773/home/8558257,,,N,Y,42.4065736,-71.3482578
PAST SALE,April-28-2017,Single Family Residential,102 Concord Rd,Lincoln,MA,01773,650000,2,2.0,Lincoln,1257,16117,1913,251,517,,Sold,,,http://www.redfin.com/MA/Lincoln/102-Concord-Rd-01773/home/8553401,MLS PIN,72127686,N,Y,42.4263202,-71.3363845
PAST SALE,September-17-2012,Single Family Residential,123 Bedford Rd,Lincoln,MA,01773,520000,3,2.0,Lincoln,1390,40075,1935,1935,374,,Sold,,,http://www.redfin.com/MA/Lincoln/123-Bedford-Rd-01773/home/8551560,MLS PIN,71393033,N,Y,42.4420773,-71.2983795
PAST SALE,April-21-2008,Single Family Residential,123 Trapelo Rd,Lincoln,MA,01773,740000,4,3.5,Lincoln,2895,40510,1956,3545,256,,Sold,,,http://www.redfin.com/MA/Lincoln/123-Trapelo-Rd-01773/home/8553860,MLS PIN,70706149,N,Y,42.4224506,-71.2813702
PAST SALE,April-27-2012,Single Family Residential,110 Tower,Lincoln,MA,01773,655000,3,2.0,Lincoln,2425,80586,1967,2078,270,,Sold,,,http://www.redfin.com/MA/Lincoln/110-Tower-Rd-01773/home/8557448,MLS PIN,71339022,N,Y,42.4089884,-71.3110965
PAST SALE,August-11-2017,Condo/Co-op,18 Birchwood Ln #18,Lincoln,MA,01773,637000,3,3.0,Lincoln,2634,,1979,146,242,890,Sold,,,http://www.redfin.com/MA/Lincoln/18-Birchwood-Ln-01773/unit-18/home/113894547,MLS PIN,72161902,N,Y,42.4124321,-71.3596647
PAST SALE,,Condo/Co-op,322 Hemlock Cir,Lincoln,MA,01773,256000,2,3.0,,2104,,1977,,122,,,,,http://www.redfin.com/MA/Lincoln/322-Hemlock-Cir-01773/home/8556308,,,N,Y,42.4106851,-71.3518238
PAST SALE,,Condo/Co-op,321 Hemlock Cir,Lincoln,MA,01773,450000,3,2.0,,2454,,1977,,183,,,,,http://www.redfin.com/MA/Lincoln/321-Hemlock-Cir-01773/home/8556302,,,N,Y,42.4106851,-71.3518264
PAST SALE,June-17-2011,Townhouse,124 Chestnut Cir #124,Lincoln,MA,01773,390000,3,2.5,Lincoln,2846,3920400,1976,2393,137,560,Sold,,,http://www.redfin.com/MA/Lincoln/124-Chestnut-Cir-01773/unit-124/home/77508852,MLS PIN,71060936,N,Y,42.4109132,-71.3574898
PAST SALE,September-30-2011,Townhouse,41 Birchwood Ln #41,Lincoln,MA,01773,518000,3,3.0,Lincoln,2373,,1979,2288,218,692,Sold,,,http://www.redfin.com/MA/Lincoln/41-Birchwood-Ln-01773/unit-41/home/77510763,MLS PIN,71135034,N,Y,42.4127599,-71.3606857
PAST SALE,,Single Family Residential,46 Baker Bridge Rd,Lincoln,MA,01773,690000,4,2.0,,5046,222136,1957,,137,,,,,http://www.redfin.com/MA/Lincoln/46-Baker-Bridge-Rd-01773/home/8553430,,,N,Y,42.424679,-71.323909
PAST SALE,,Condo/Co-op,125 Chestnut Cir,Lincoln,MA,01773,420700,3,2.0,,2561,,1974,,164,,,,,http://www.redfin.com/MA/Lincoln/125-Chestnut-Cir-01773/home/8556024,,,N,Y,42.4108467,-71.3578501
PAST SALE,,Condo/Co-op,132 Chestnut Cir,Lincoln,MA,01773,565000,2,3.0,,1907,,1974,,296,,,,,http://www.redfin.com/MA/Lincoln/132-Chestnut-Cir-01773/home/8556034,,,N,Y,42.4108732,-71.3574662
PAST SALE,,Condo/Co-op,135 Chestnut Cir,Lincoln,MA,01773,275000,3,2.0,,2561,,1974,,107,,,,,http://www.redfin.com/MA/Lincoln/135-Chestnut-Cir-01773/home/8556056,,,N,Y,42.4111555,-71.3573532
PAST SALE,,Condo/Co-op,231 Aspen Cir,Lincoln,MA,01773,360000,3,3.0,,2381,,1977,,151,,,,,http://www.redfin.com/MA/Lincoln/231-Aspen-Cir-01773/home/8556201,,,N,Y,42.4111812,-71.355469
PAST SALE,,Townhouse,38 Windingwood Ln,Lincoln,MA,01773,361000,3,3.0,,2894,,1979,,125,,,,,http://www.redfin.com/MA/Lincoln/38-Windingwood-Ln-01773/home/11776114,,,N,Y,42.4133711,-71.3597267
PAST SALE,April-6-2000,Single Family Residential,174 SANDY POND Rd,Lincoln,MA,01773,450000,3,1.5,Lincoln,2352,64865,1956,6482,191,,Sold,,,http://www.redfin.com/MA/Lincoln/174-Sandy-Pond-Rd-01773/home/8552208,MLS PIN,30390756,N,Y,42.437825,-71.3226079
PAST SALE,October-21-1999,Single Family Residential,53 STONEHEDGE,Lincoln,MA,01773,1255000,4,3.5,Lincoln,4500,137214,1966,6650,279,,Sold,,,http://www.redfin.com/MA/Lincoln/53-Stonehedge-Rd-01773/home/8559440,MLS PIN,30304801,N,Y,42.393791,-71.324468
PAST SALE,October-16-1998,Single Family Residential,1 4.01 OLD CONCORD R Lot 401,Lincoln,MA,01773,875000,4,3.0,Lincoln,3800,80100,1999,7020,230,,Sold,,,http://www.redfin.com/MA/Lincoln/4-Old-Concord-Rd-01773/unit-401/home/132463234,MLS PIN,30261315,N,Y,42.4221945,-71.3377704
PAST SALE,July-24-1996,Single Family Residential,8 8 CODMAN Rd Lot 8,Sudbury,MA,,770000,4,3.5,Sudbury,,60069,1997,7834,,,Sold,,,http://www.redfin.com/MA/Lincoln/8-Codman-Rd-01773/unit-8/home/133465853,MLS PIN,50313399,N,Y,42.4190367,-71.337426
