SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-18-2008,Single Family Residential,42 Longfellow Rd,Needham,MA,02494,659000,3,1.5,Needham,1580,7841,1950,3487,417,,Sold,,,http://www.redfin.com/MA/Needham/42-Longfellow-Rd-02494/home/8917311,MLS PIN,70745618,N,Y,42.290014,-71.2333479
PAST SALE,,Single Family Residential,76 Kingsbury St,Needham,MA,02492,450000,4,2.5,,2553,9583,1875,,176,,,,,http://www.redfin.com/MA/Needham/76-Kingsbury-St-02492/home/8913984,,,N,Y,42.2843224,-71.233469
PAST SALE,,Single Family Residential,837 Great Plain Ave,Needham,MA,02492,1327000,4,3.5,,3077,11761,1894,,431,,,,,http://www.redfin.com/MA/Needham/837-Great-Plain-Ave-02492/home/8913015,,,N,Y,42.2805534,-71.232256
PAST SALE,,Single Family Residential,75 Kingsbury St,Needham,MA,02492,560500,3,2.0,,1428,13068,1950,,393,,,,,http://www.redfin.com/MA/Needham/75-Kingsbury-St-02492/home/8944406,,,N,Y,42.2847831,-71.2333891
PAST SALE,April-29-2015,Single Family Residential,9 Morton St,Needham,MA,02494,820000,4,3.0,Needham,2402,12197,1956,981,341,,Sold,,,http://www.redfin.com/MA/Needham/9-Morton-St-02494/home/8917529,MLS PIN,71799963,N,Y,42.2912036,-71.2320485
PAST SALE,February-3-2012,Single Family Residential,45 KIMBALL St,Needham,MA,02492,718000,4,2.5,Needham,2093,7405,1951,2162,343,,Sold,,,http://www.redfin.com/MA/Needham/45-Kimball-St-02492/home/8910358,MLS PIN,71287674,N,Y,42.2760919,-71.2344801
PAST SALE,,Single Family Residential,47 May St,Needham,MA,02492,270000,7,2.5,,3428,23958,1894,,79,,,,,http://www.redfin.com/MA/Needham/47-May-St-02492/home/8914044,,,N,Y,42.2831277,-71.2321732
PAST SALE,June-25-2009,Single Family Residential,30 CAREY Rd,Needham,MA,02494,579000,4,2.0,Needham,1480,8271,1942,3115,391,,Sold,,,http://www.redfin.com/MA/Needham/30-Carey-Rd-02494/home/11714744,MLS PIN,70887616,N,Y,42.2893547,-71.2326974
PAST SALE,December-1-2009,Single Family Residential,17 Rosemary St,Needham,MA,02494,730000,4,3.0,Needham,3059,10019,1922,2956,239,,Sold,,,http://www.redfin.com/MA/Needham/17-Rosemary-St-02494/home/11714737,MLS PIN,70951216,N,Y,42.2891847,-71.2319812
PAST SALE,June-30-2008,Single Family Residential,21 Warren St,Needham,MA,02492,629000,4,2.0,Needham,2056,13760,1914,3475,306,,Sold,,,http://www.redfin.com/MA/Needham/21-Warren-St-02492/home/8913972,MLS PIN,70757535,N,Y,42.2837122,-71.2331375
PAST SALE,November-1-2007,Vacant Land,61 Rosemary St,Needham,MA,02492,433500,,,Needham,,8949,,3717,,,Sold,,,http://www.redfin.com/MA/Needham/61-Rosemary-St-02494/home/77474188,MLS PIN,70647686,N,Y,42.288335,-71.233872
PAST SALE,October-30-2009,Townhouse,96 Dedham Ave #96,Needham,MA,02492,845000,3,3.0,Needham,,27160,2009,2988,,300,Sold,,,http://www.redfin.com/MA/Needham/96-Dedham-Ave-02492/unit-96/home/39868255,MLS PIN,70910801,N,Y,42.2790005,-71.2338888
