SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,33 Dean Rd,Weston,MA,02493,605000,3,2.5,,2640,17424,1931,,229,,,,,http://www.redfin.com/MA/Weston/33-Dean-Rd-02493/home/8791338,,,N,Y,42.3271039,-71.2767795
PAST SALE,,Single Family Residential,39 Dean Rd,Weston,MA,02493,915000,3,4.5,,3248,30011,1951,,282,,,,,http://www.redfin.com/MA/Weston/39-Dean-Rd-02493/home/8791278,,,N,Y,42.3276265,-71.276939
PAST SALE,March-29-2013,Single Family Residential,7 Nottingham Ln,Weston,MA,02493,2920000,6,5.0,Weston,12590,55755,2001,1742,232,,Sold,,,http://www.redfin.com/MA/Weston/7-Nottingham-Ln-02493/home/8776036,MLS PIN,71435751,N,Y,42.390746,-71.3235284
PAST SALE,,Single Family Residential,8 Bay State Rd,Weston,MA,02493,362000,3,3.0,,4027,61307,1997,,90,,,,,http://www.redfin.com/MA/Weston/8-Bay-State-Rd-02493/home/8778720,,,N,Y,42.3914969,-71.2867381
PAST SALE,,Single Family Residential,138 Wellesley St,Weston,MA,02493,450000,4,2.5,,2653,60871,1850,,170,,,,,http://www.redfin.com/MA/Weston/138-Wellesley-St-02493/home/8785705,,,N,Y,42.3570686,-71.2991065
PAST SALE,February-22-2008,Single Family Residential,7 Highland St,Weston,MA,02493,577000,4,1.5,Weston,2474,12481,1929,3604,233,,Sold,,,http://www.redfin.com/MA/Weston/7-Highland-St-02493/home/8783725,MLS PIN,70693714,N,Y,42.3642448,-71.3143107
PAST SALE,July-16-2015,Single Family Residential,47 Walnut Rd,Weston,MA,02493,1750000,4,2.5,Weston,4258,60000,1975,903,411,,Sold,,,http://www.redfin.com/MA/Weston/47-Walnut-Rd-02493/home/11803937,MLS PIN,71643452,N,Y,42.3214576,-71.3212841
PAST SALE,February-24-2014,Townhouse,6 Nolte Cir Unit 6NC,Weston,MA,02493,1395000,2,2.5,Weston,2597,,2009,1410,537,88,Sold,,,http://www.redfin.com/MA/Weston/6-Nolte-Cir-02493/unit-6NC/home/12510307,MLS PIN,71309035,N,Y,42.3631053,-71.3187751
PAST SALE,March-31-2016,Townhouse,2 Nolte Cir #2,Weston,MA,02493,1505000,3,3.5,Weston,2643,,2008,644,569,1161,Sold,,,http://www.redfin.com/MA/Weston/2-Nolte-Cir-02493/unit-2/home/103986723,MLS PIN,71863311,N,Y,42.3631149,-71.3187601
PAST SALE,February-1-2008,Condo/Co-op,86 Jericho Rd #86,Weston,MA,02493,325500,2,2.0,Weston,1313,,1980,3625,248,474,Sold,,,http://www.redfin.com/MA/Weston/86-Jericho-Rd-02493/unit-86/home/77493291,MLS PIN,70541915,N,Y,42.3700167,-71.3112408
