SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-6-2016,Single Family Residential,35 Berkeley St,Watertown,MA,02472,412000,2,1.5,East Watertown,1216,1550,1910,608,339,,Sold,,,http://www.redfin.com/MA/Watertown/35-Berkeley-St-02472/home/11703029,MLS PIN,71970414,N,Y,42.3657692,-71.1536968
PAST SALE,May-10-2014,Multi-Family (2-4 Unit),214-216 Arlington St,Watertown,MA,02472,425000,5,3.0,Watertown,2703,4998,1910,1335,157,,Sold,,,http://www.redfin.com/MA/Watertown/214-Arlington-St-02472/home/11701780,MLS PIN,71622874,N,Y,42.369867,-71.156127
PAST SALE,,Single Family Residential,7 Wheeler Ct,Watertown,MA,02472,570000,3,1.5,,1219,6254,1910,,468,,,,,http://www.redfin.com/MA/Watertown/7-Wheeler-Ct-02472/home/11701994,,,N,Y,42.3663637,-71.1563481
PAST SALE,,Multi-Family (2-4 Unit),18 Berkeley St,Watertown,MA,02472,235000,4,2.0,,2221,3500,1910,,106,,,,,http://www.redfin.com/MA/Watertown/18-Berkeley-St-02472/home/11703044,,,N,Y,42.366042,-71.1541869
PAST SALE,,Multi-Family (2-4 Unit),24 School Ln,Watertown,MA,02472,200000,4,2.0,,2460,3711,1900,,81,,,,,http://www.redfin.com/MA/Watertown/24-School-Ln-02472/home/11703354,,,N,Y,42.3726425,-71.152889
PAST SALE,,Multi-Family (2-4 Unit),22 Coolidge Hill Rd,Watertown,MA,02472,198000,5,4.0,,3898,5520,1970,,51,,,,,http://www.redfin.com/MA/Watertown/22-Coolidge-Hill-Rd-02472/home/11702886,,,N,Y,42.3679306,-71.1544221
PAST SALE,,Multi-Family (2-4 Unit),21 Kondazian St,Watertown,MA,02472,575000,5,2.0,,2162,4439,1930,,266,,,,,http://www.redfin.com/MA/Watertown/21-Kondazian-St-02472/home/11702920,,,N,Y,42.36828,-71.1524622
PAST SALE,April-6-2016,Condo/Co-op,236 Arlington St #236,Watertown,MA,02472,450000,2,1.0,East Watertown,1103,,1910,638,408,,Sold,,,http://www.redfin.com/MA/Watertown/236-Arlington-St-02472/unit-236/home/85738485,MLS PIN,71966431,N,Y,42.370554,-71.156149
PAST SALE,,Multi-Family (2-4 Unit),13 Kondazian St,Watertown,MA,02472,532000,5,2.0,,2072,4835,1930,,257,,,,,http://www.redfin.com/MA/Watertown/13-Kondazian-St-02472/home/11702925,,,N,Y,42.36804,-71.152596
PAST SALE,,Other,1 Crawford St,Watertown,MA,02472,450000,5,2.5,,3042,4240,1920,,148,,,,,http://www.redfin.com/MA/Watertown/1-Crawford-St-02472/home/11702894,,,N,Y,42.3678823,-71.1553242
PAST SALE,October-31-2013,Single Family Residential,11 Yukon Ave,Watertown,MA,02472,358000,3,1.0,Watertown,1636,5884,1935,1526,219,,Sold,,,http://www.redfin.com/MA/Watertown/11-Yukon-Ave-02472/home/11701972,MLS PIN,71577750,N,Y,42.3645558,-71.155422
PAST SALE,,Multi-Family (2-4 Unit),63 Elm St,Watertown,MA,02472,130000,4,2.0,,2138,2655,1925,,61,,,,,http://www.redfin.com/MA/Watertown/63-Elm-St-02472/home/11701980,,,N,Y,42.3649569,-71.1558657
PAST SALE,,Multi-Family (2-4 Unit),230 Arlington St,Watertown,MA,02472,550000,4,2.0,,2400,4979,1910,,229,,,,,http://www.redfin.com/MA/Watertown/230-Arlington-St-02472/home/11702011,,,N,Y,42.3704485,-71.1561421
PAST SALE,,Multi-Family (5+ Unit),20 Coolidge Hill Rd,Watertown,MA,02472,900000,12,6.0,,4860,5520,1968,,185,,,,,http://www.redfin.com/MA/Watertown/20-Coolidge-Hill-Rd-02472/home/11702887,,,N,Y,42.367925,-71.1545804
PAST SALE,,Multi-Family (2-4 Unit),104 Elm St,Watertown,MA,02472,450000,2,2.0,,1394,2800,1920,,323,,,,,http://www.redfin.com/MA/Watertown/104-Elm-St-02472/home/11703505,,,N,Y,42.366341,-71.1560958
PAST SALE,,Single Family Residential,11 Berkeley St,Watertown,MA,02472,275000,2,2.0,,1126,2350,1910,,244,,,,,http://www.redfin.com/MA/Watertown/11-Berkeley-St-02472/home/11703010,,,N,Y,42.3656959,-71.1539793
PAST SALE,December-30-2003,Single Family Residential,15 SCHOOL Ln,Watertown,MA,02472,395000,3,2.0,Watertown,1806,3920,1930,5119,219,,Sold,,,http://www.redfin.com/MA/Watertown/15-School-Ln-02472/home/11703404,MLS PIN,30780529,N,Y,42.3727265,-71.1534358
