SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-31-2005,Townhouse,14 Palmer St #1,Arlington,MA,02474,575000,6,3.5,Arlington,2950,6282,1900,4509,195,,Sold,,,http://www.redfin.com/MA/Arlington/14-Palmer-St-02474/unit-1/home/137108638,MLS PIN,70223280,N,Y,42.4125985,-71.1480332
PAST SALE,November-18-2005,Condo/Co-op,5 Damon Park #2,Arlington,MA,02476,349000,2,1.0,Arlington,950,7290,1950,4430,367,117,Sold,,,http://www.redfin.com/MA/Arlington/5-Damon-Park-02474/unit-2/home/12099005,MLS PIN,70265790,N,Y,42.414729,-71.147261
PAST SALE,June-13-2005,Townhouse,16 Park St #16,Arlington,MA,02474,670000,3,2.5,Arlington,2000,,2005,4588,335,75,Sold,,,http://www.redfin.com/MA/Arlington/16-Park-St-02474/unit-16/home/137218423,MLS PIN,70178457,N,Y,42.4138928,-71.1440237
PAST SALE,September-5-1997,Condo/Co-op,20 ADAMS St #1,Arlington,MA,,180250,2,1.0,Arlington,1650,,1922,7426,109,70,Sold,,,http://www.redfin.com/MA/Arlington/20-Adams-St-02474/unit-1/home/137381050,MLS PIN,50478968,N,Y,42.4108705,-71.1467321
PAST SALE,June-18-1997,Condo/Co-op,37 PARK St #37,Arlington,MA,,156900,3,1.5,Arlington,1686,,1891,7505,93,195,Sold,,,http://www.redfin.com/MA/Arlington/37-Park-St-02474/unit-37/home/137483513,MLS PIN,50371829,N,Y,42.4143605,-71.1429871
PAST SALE,June-30-1997,Condo/Co-op,"39 PARK St Unit 39,39",Arlington,MA,,149900,3,1.5,Arlington,1668,,1891,7493,90,195,Sold,,,http://www.redfin.com/MA/Arlington/39-Park-St-02474/unit-39-39/home/137490051,MLS PIN,50476465,N,Y,42.4143952,-71.142951
PAST SALE,September-24-2004,Condo/Co-op,70-72 Palmer St #72,Arlington,MA,02474,345000,2,1.0,Arlington,1080,3594,1916,4850,319,102,Sold,,,http://www.redfin.com/MA/Arlington/72-Palmer-St-02474/unit-72/home/137525232,MLS PIN,70076494,N,Y,42.4141523,-71.1460608
PAST SALE,December-1-2005,Condo/Co-op,6 Park St #6,Arlington,MA,02474,346000,3,2.0,Arlington,1380,,1910,4417,251,,Sold,,,http://www.redfin.com/MA/Arlington/6-Park-St-02474/unit-6/home/137756592,MLS PIN,70255512,N,Y,42.4134558,-71.1442685
PAST SALE,December-15-2000,Condo/Co-op,20 ADAMS St #20,Arlington,MA,02474,278200,2,1.0,Arlington,1170,,1922,6229,238,70,Sold,,,http://www.redfin.com/MA/Arlington/20-Adams-St-02474/unit-20/home/137781399,MLS PIN,30455028,N,Y,42.4108705,-71.1467321
PAST SALE,May-30-1997,Townhouse,"45 PARK St Unit 45,45",Arlington,MA,,145000,3,1.5,Arlington,1683,,1892,7524,86,195,Sold,,,http://www.redfin.com/MA/Arlington/45-Park-St-02474/unit-45-45/home/137892411,MLS PIN,50364120,N,Y,42.414501,-71.142844
