SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-13-2001,Single Family Residential,21 RUMFORD Rd,Lexington,MA,024,1590000,5,4.5,Lexington,4700,15924,2000,6049,338,,Sold,,,http://www.redfin.com/MA/Lexington/21-Rumford-Rd-02420/home/8569038,MLS PIN,30439938,N,Y,42.4518795,-71.2030209
PAST SALE,,Single Family Residential,66 Solomon Pierce Rd,Lexington,MA,02420,1050000,6,5.5,,4541,42197,1986,,231,,,,,http://www.redfin.com/MA/Lexington/66-Solomon-Pierce-Rd-02420/home/8564002,,,N,Y,42.4474654,-71.205054
PAST SALE,,Single Family Residential,5 Currier Ct,Lexington,MA,02420,255000,4,2.5,,4230,39148,1995,,60,,,,,http://www.redfin.com/MA/Lexington/5-Currier-Ct-02420/home/8564576,,,N,Y,42.448564,-71.2059148
PAST SALE,,Single Family Residential,11 Douglas Rd,Lexington,MA,02420,427150,4,3.5,,1972,30436,1961,,217,,,,,http://www.redfin.com/MA/Lexington/11-Douglas-Rd-02420/home/8573572,,,N,Y,42.4576684,-71.2009242
PAST SALE,May-30-2003,Single Family Residential,522 LOWELL St,Lexington,MA,02420,419000,2,1.0,Lexington,1482,28600,1955,5333,283,,Sold,,,http://www.redfin.com/MA/Lexington/522-Lowell-St-02420/home/8573728,MLS PIN,30695611,N,Y,42.4576889,-71.2045139
PAST SALE,,Single Family Residential,14 Fox Run Ln,Lexington,MA,02420,1135000,4,4.0,,4616,29875,2000,,246,,,,,http://www.redfin.com/MA/Lexington/14-Fox-Run-Ln-02420/home/8573884,,,N,Y,42.4599082,-71.2039189
PAST SALE,,Single Family Residential,11 Fessenden Way,Lexington,MA,02420,611833,3,2.0,,1248,30436,1960,,490,,,,,http://www.redfin.com/MA/Lexington/11-Fessenden-Way-02420/home/11776311,,,N,Y,42.4519799,-71.1962799
PAST SALE,August-18-2016,Single Family Residential,21 Lowell St,Lexington,MA,02421,905000,4,2.5,Lexington,2704,7327,1996,504,335,,Sold,,,http://www.redfin.com/MA/Lexington/21-Lowell-St-02420/home/8549035,MLS PIN,72020296,N,Y,42.4317504,-71.1873624
PAST SALE,,Single Family Residential,7 Haskell St,Lexington,MA,02420,676250,4,3.5,,3025,15936,1999,,224,,,,,http://www.redfin.com/MA/Lexington/7-Haskell-St-02420/home/8548543,,,N,Y,42.4329089,-71.1875008
PAST SALE,October-30-1997,Single Family Residential,5 LITCHFIELD Rd Lot 2,Lexington,MA,,590000,4,2.5,Lexington,2971,10572,1997,7371,199,,Sold,,,http://www.redfin.com/MA/Lexington/5-Litchfield-Rd-02420/unit-2/home/131442084,MLS PIN,50349861,N,Y,42.4335258,-71.1873716
PAST SALE,January-10-2012,Condo/Co-op,1475 Massachusettts Ave #354,Lexington,MA,02420,216000,1,1.0,Lexington,885,,1924,2186,244,182,Sold,,,http://www.redfin.com/MA/Lexington/1475-Massachusetts-Ave-02420/unit-354/home/8540646,MLS PIN,71293097,N,Y,42.4450878,-71.2210763
PAST SALE,July-21-2015,Condo/Co-op,1475 Massachusetts Ave #459,Lexington,MA,02420,334000,2,1.5,Lexington,1145,,1905,898,292,420,Sold,,,http://www.redfin.com/MA/Lexington/1475-Massachusetts-Ave-02420/unit-459/home/8540663,MLS PIN,71864468,N,Y,42.4450878,-71.2210763
PAST SALE,September-30-2013,Single Family Residential,19 Parker St,Lexington,MA,02421,1020000,4,2.5,Lexington,2325,11831,1921,1557,439,,Sold,,,http://www.redfin.com/MA/Lexington/19-Parker-St-02421/home/8566017,MLS PIN,71560206,N,Y,42.4476669,-71.235172
PAST SALE,,Single Family Residential,3 Audubon Rd,Lexington,MA,02421,292500,3,1.5,,1469,12904,1913,,199,,,,,http://www.redfin.com/MA/Lexington/3-Audubon-Rd-02421/home/8566659,,,N,Y,42.4479449,-71.2412097
PAST SALE,April-1-2011,Single Family Residential,4 Jean Rd,Lexington,MA,02421,580000,3,1.5,Lexington,1874,12880,1953,2470,309,,Sold,,,http://www.redfin.com/MA/Lexington/4-Jean-Rd-02421/home/8566748,MLS PIN,71187333,N,Y,42.4472406,-71.2442935
PAST SALE,February-5-2010,Single Family Residential,2360 MASSACHUSETTS Ave,Lexington,MA,02421,970125,3,2.5,CONCORD HILL,4438,15260,1950,2890,219,,Sold,,,http://www.redfin.com/MA/Lexington/2360-Massachusetts-Ave-02421/home/8566791,MLS PIN,70995740,N,Y,42.446935,-71.2469858
PAST SALE,October-1-2010,Single Family Residential,4 LAKE St,Lexington,MA,02421,370000,2,1.5,CONCORD HILL,962,8677,1952,2652,385,,Sold,,,http://www.redfin.com/MA/Lexington/4-Lake-St-02421/home/8567073,MLS PIN,71106738,N,Y,42.4483476,-71.2446313
